/*Owner & Copyrights: Vance King Saxbe. A.*/4,683.74:03:02:22
4,811.72:10:59:30
4,812.27:10:59:59
4,812.94:11:00:15
4,812.75:11:00:31
4,812.13:11:00:45
4,813.65:11:01:01
4,813.77:11:01:25
4,814.45:11:01:32
4,814.53:11:01:48
4,814.30:11:01:59
4,814.42:11:02:29
4,815.34:11:02:45
4,814.93:11:02:59
4,815.30:11:03:14
4,815.61:11:03:30
4,813.96:11:03:44
4,814.25:11:04:01
4,814.23:11:04:15
4,814.25:11:04:30
4,815.35:11:04:47
4,815.47:11:05:00
4,815.46:11:05:14
4,815.39:11:05:29
4,815.37:11:05:46
4,815.43:11:05:59
4,815.32:11:06:16
4,814.96:11:06:29
4,814.71:11:06:44
4,813.75:11:07:00
4,813.74:11:07:15
4,813.65:11:07:30
4,813.95:11:07:45
4,813.63:11:08:00
4,814.15:11:08:15
4,814.38:11:08:31
4,814.81:11:09:02
4,814.37:11:09:17
4,814.79:11:09:31
4,813.79:11:09:45
4,813.67:11:10:00
4,812.08:11:10:16
4,811.48:11:10:30
4,811.32:11:10:44
4,811.26:11:10:59
4,812.38:11:11:15
4,812.57:11:11:30
4,812.50:11:11:44
4,811.93:11:12:00
4,810.42:11:12:16
4,810.04:11:12:31
4,809.91:11:12:45
4,810.02:11:13:00
4,810.53:11:13:15
4,810.49:11:13:30
4,810.59:11:13:45
4,810.58:11:14:00
4,809.53:11:14:15
4,809.58:11:14:29
4,809.54:11:14:44
4,811.07:11:15:02
4,811.18:11:15:16
4,813.04:11:15:30
4,813.28:11:15:47
4,813.42:11:16:00
4,813.81:11:16:15
4,813.99:11:16:31
4,814.69:11:16:45
4,816.06:11:16:59
4,816.02:11:17:14
4,816.40:11:17:29
4,814.90:11:17:45
4,815.30:11:18:01
4,815.37:11:18:17
4,815.87:11:18:31
4,816.01:11:18:46
4,815.28:11:19:10
4,815.73:11:19:16
4,815.70:11:19:30
4,815.61:11:20:01
4,813.41:11:20:16
4,813.63:11:20:30
4,813.25:11:20:46
4,814.32:11:21:00
4,818.24:11:21:17
4,818.57:11:21:30
4,819.22:11:21:46
4,819.44:11:22:00
4,819.51:11:22:16
4,818.65:11:22:31
4,819.13:11:22:47
4,819.10:11:23:01
4,820.32:11:23:17
4,820.51:11:23:32
4,821.09:11:23:45
4,820.78:11:24:01
4,820.00:11:24:15
4,819.08:11:24:45
4,818.38:11:25:03
4,817.83:11:25:16
4,818.29:11:25:32
4,818.74:11:26:04
4,818.58:11:26:15
4,818.28:11:26:34
4,818.25:11:26:48
4,818.57:11:27:02
4,818.37:11:27:20
4,817.86:11:27:31
4,816.89:11:27:47
4,817.45:11:28:02
4,816.39:11:28:21
4,817.03:11:28:32
4,818.01:11:28:46
4,817.55:11:29:01
4,817.68:11:29:18
4,817.37:11:29:36
4,819.08:11:29:47
4,818.91:11:30:02
4,819.03:11:30:32
4,821.71:11:30:48
4,825.14:11:31:01
4,827.52:11:31:22
4,828.16:11:31:30
4,827.57:11:31:48
4,827.06:11:32:03
4,825.42:11:32:27
4,825.39:11:33:04
4,825.11:11:33:16
4,825.09:11:33:41
4,825.11:11:33:53
4,827.49:11:34:05
4,827.65:11:34:15
4,828.08:11:34:34
4,829.37:11:34:47
4,829.97:11:35:02
4,830.00:11:35:17
4,827.40:11:35:31
4,824.06:11:36:02
4,825.33:11:36:17
4,825.47:11:36:37
4,824.57:11:36:53
4,824.89:11:37:07
4,824.53:11:37:21
:11:37:30
4,825.65:11:46:25
4,826.45:11:46:31
4,826.67:11:46:46
4,826.18:11:47:02
4,825.63:11:47:19
4,825.66:11:47:31
4,826.60:11:47:47
4,826.59:11:48:03
4,825.34:11:48:18
4,825.29:11:48:33
4,824.99:11:48:48
4,824.88:11:49:03
4,825.37:11:49:47
4,825.40:11:49:51
4,825.47:11:50:03
4,826.02:11:50:17
4,824.68:11:50:33
4,826.33:11:50:47
4,826.15:11:51:02
4,827.51:11:51:19
4,827.79:11:51:33
4,828.40:11:51:50
4,828.46:11:52:03
4,828.61:11:52:21
4,827.45:11:52:32
4,825.82:11:52:56
4,828.26:11:53:09
4,828.48:11:53:21
4,827.49:11:53:36
4,827.10:11:53:55
4,827.15:11:54:03
4,828.25:11:54:20
4,828.38:11:54:38
4,827.80:11:54:51
4,828.12:11:55:06
4,828.05:11:55:19
4,828.64:11:55:32
4,828.99:11:56:35
4,831.59:11:56:57
4,833.27:11:57:08
4,833.53:11:57:21
4,831.57:11:57:38
4,831.65:11:57:53
4,831.82:11:58:07
4,831.71:11:58:21
4,832.36:11:58:34
4,832.32:11:58:50
4,830.91:11:59:06
4,830.31:11:59:34
4,829.65:11:59:52
4,828.57:12:00:03
4,828.41:12:00:24
4,828.35:12:00:33
4,831.53:12:00:52
4,831.66:12:01:06
4,831.65:12:01:22
4,828.90:12:01:38
4,828.58:12:01:54
4,829.99:12:02:07
4,829.95:12:02:26
4,831.03:12:02:45
4,831.00:12:02:53
4,831.26:12:03:03
4,831.21:12:03:25
4,831.17:12:03:38
4,831.21:12:03:58
4,831.16:12:04:09
4,830.62:12:04:20
4,829.17:12:04:39
4,830.89:12:05:28
4,830.61:12:05:50
4,828.37:12:06:16
4,827.20:12:06:33
4,827.75:12:07:01
4,821.72:12:11:35
4,821.64:12:11:50
4,821.63:12:12:23
4,823.36:12:12:34
4,823.74:12:12:48
4,825.46:12:13:04
4,825.52:12:13:20
4,827.72:12:13:51
4,828.14:12:14:05
4,829.83:12:14:20
:12:14:25
4,829.83:12:14:26
4,829.88:12:14:34
4,829.97:12:14:48
4,829.87:12:15:05
4,829.95:12:15:23
4,829.92:12:15:36
4,828.33:12:16:01
4,828.38:12:16:21
4,828.50:12:16:44
4,828.64:12:16:49
4,826.39:12:17:05
4,826.83:12:17:20
4,826.92:12:17:34
4,826.88:12:17:51
4,826.81:12:18:07
4,827.62:12:18:22
4,828.71:12:18:37
4,826.58:12:18:52
4,826.55:12:19:23
4,824.79:12:19:37
4,824.80:12:19:51
4,828.49:12:20:07
4,828.59:12:20:23
4,826.35:12:20:35
4,826.05:12:20:49
4,826.03:12:21:06
4,825.02:12:21:19
4,824.89:12:21:36
4,824.17:12:22:01
4,824.65:12:22:13
4,823.56:12:22:24
4,824.50:12:22:37
4,824.55:12:22:49
4,824.59:12:23:06
4,824.50:12:23:19
4,823.54:12:23:36
4,823.44:12:23:52
4,825.55:12:24:08
4,825.12:12:24:22
4,825.20:12:24:38
4,825.52:12:25:11
4,824.93:12:25:38
4,825.71:12:26:06
4,827.43:12:26:19
4,827.39:12:26:36
4,827.10:12:27:05
4,827.18:12:27:25
4,827.28:12:27:44
4,827.40:12:27:56
4,826.55:12:28:09
4,826.51:12:28:46
4,826.46:12:28:58
4,826.33:12:29:10
4,823.95:12:29:23
4,824.20:12:29:35
4,826.94:12:29:59
4,826.91:12:30:12
4,827.05:12:30:24
4,827.03:12:30:37
4,827.22:12:31:01
4,828.97:12:31:13
4,827.31:12:31:38
4,827.44:12:32:02
4,827.63:12:32:11
4,827.30:12:32:22
4,827.63:12:32:37
4,827.59:12:32:49
4,827.81:12:33:16
4,828.28:12:33:27
4,828.13:12:33:39
4,828.05:12:33:52
4,828.22:12:34:17
4,828.77:12:34:30
4,828.78:12:34:43
4,828.79:12:34:56
4,828.94:12:35:21
4,831.17:12:35:59
4,833.68:12:36:12
4,836.14:12:36:24
4,837.72:12:36:40
4,836.77:12:36:53
4,833.49:12:37:07
4,835.55:12:37:35
4,833.37:12:37:44
4,839.03:12:37:51
4,839.68:12:38:06
4,839.20:12:38:22
4,839.35:12:38:38
4,841.59:12:38:51
4,839.35:12:39:07
4,841.80:12:39:22
4,840.48:12:39:37
4,837.79:12:39:52
4,840.83:12:40:05
4,839.08:12:40:20
4,839.57:12:40:38
4,840.95:12:40:54
:12:41:03
4,840.68:12:44:12
4,841.00:12:44:21
4,841.68:12:44:37
4,842.93:12:44:51
4,842.66:12:45:08
4,844.54:12:45:21
4,843.56:12:45:36
4,844.19:12:45:54
4,843.82:12:46:09
4,843.71:12:46:22
4,844.53:12:46:36
4,845.13:12:46:54
4,846.12:12:47:10
4,846.32:12:47:21
4,847.40:12:47:36
4,846.10:12:47:53
4,847.12:12:48:08
4,846.93:12:48:22
4,847.27:12:48:37
4,843.50:12:48:54
4,845.22:12:49:06
4,844.99:12:49:21
4,845.28:12:49:38
4,845.61:12:49:53
4,846.27:12:50:10
4,845.01:12:50:25
4,846.00:12:50:36
4,847.46:12:50:54
4,846.62:12:51:06
4,847.25:12:51:22
4,847.85:12:51:41
4,846.41:12:51:51
4,846.92:12:52:08
4,849.54:12:52:21
4,848.23:12:52:39
4,850.08:12:52:54
4,850.52:12:53:09
4,850.62:12:53:23
4,852.00:12:53:36
4,852.04:12:53:54
4,852.18:12:54:09
4,851.50:12:54:26
4,849.75:12:54:40
4,849.24:12:54:52
4,852.16:12:55:08
4,852.54:12:55:24
4,850.03:12:55:39
4,852.76:12:55:53
4,851.86:12:56:06
4,850.66:12:56:22
4,846.27:12:56:40
4,844.05:12:56:54
4,843.76:12:57:09
4,846.30:12:57:24
4,846.22:12:57:41
4,847.78:12:57:53
4,850.53:12:58:10
4,851.08:12:58:24
4,848.77:12:58:40
4,848.48:12:58:53
4,846.53:12:59:09
4,846.88:12:59:24
4,848.83:12:59:39
4,849.73:12:59:53
4,850.27:01:00:08
4,850.33:01:00:25
4,845.67:01:00:43
4,844.31:01:00:57
4,846.93:01:01:23
4,846.95:01:01:38
4,848.15:01:01:56
4,849.50:01:02:10
4,846.24:01:02:24
4,845.36:01:02:59
4,848.27:01:03:32
4,848.18:01:03:56
4,845.85:01:04:08
4,845.54:01:04:33
4,846.22:01:04:58
4,845.99:01:05:10
4,848.91:01:05:47
4,847.98:01:06:11
4,845.24:01:06:47
4,848.69:01:07:12
4,845.34:01:07:48
4,844.96:01:08:13
4,844.48:01:08:49
4,843.81:01:09:14
4,843.04:01:09:38
4,843.01:01:10:15
4,841.95:01:10:39
4,841.34:01:11:15
4,841.55:01:11:29
4,841.71:01:11:40
4,841.67:01:12:04
4,845.50:01:12:16
4,846.25:01:12:28
4,843.51:01:12:41
4,843.53:01:13:05
4,845.63:01:13:17
4,845.62:01:13:29
4,843.21:01:13:42
4,845.57:01:13:56
4,844.65:01:14:18
4,845.16:01:14:30
4,845.22:01:14:42
4,845.26:01:14:55
4,845.01:01:15:19
4,844.46:01:15:31
4,845.45:01:15:43
4,845.15:01:15:55
4,845.73:01:16:20
4,845.51:01:16:32
4,845.77:01:16:45
4,844.55:01:16:57
4,845.44:01:17:09
4,845.36:01:17:33
4,845.67:01:17:45
4,847.10:01:17:58
4,846.85:01:18:10
4,845.87:01:18:34
4,845.89:01:18:47
4,845.93:01:18:59
4,845.97:01:19:11
4,846.30:01:19:23
4,846.31:01:19:47
4,846.91:01:20:00
4,846.80:01:20:12
4,846.33:01:20:24
4,844.09:01:20:48
4,843.50:01:21:00
4,843.42:01:21:12
4,843.49:01:21:25
4,845.12:01:21:44
4,845.34:01:24:51
4,845.58:01:24:53
4,844.21:01:25:10
4,845.53:01:25:34
4,845.54:01:25:40
4,845.71:01:25:55
4,845.47:01:26:08
:01:26:20
4,840.03:01:36:30
4,839.49:01:36:39
4,839.05:01:36:55
4,838.98:01:37:11
4,838.52:01:37:26
4,838.68:01:37:43
4,838.62:01:37:55
4,838.91:01:38:11
4,838.80:01:38:25
4,834.37:01:38:41
4,835.59:01:38:57
4,832.47:01:39:11
4,833.53:01:39:26
4,821.24:01:39:40
4,821.15:01:39:54
4,824.96:01:40:11
4,825.03:01:40:29
4,826.71:01:40:44
4,825.12:01:40:55
4,825.86:01:41:11
4,824.95:01:41:29
4,822.87:01:41:49
4,823.40:01:41:59
4,823.81:01:42:10
4,826.53:01:42:27
4,825.23:01:42:48
4,824.21:01:43:00
4,825.47:01:43:12
4,825.44:01:43:36
4,825.43:01:43:49
:01:44:01
4,821.27:01:45:55
4,819.73:01:46:03
4,814.87:01:46:11
4,814.81:01:46:30
4,814.69:01:46:42
4,814.42:01:46:58
4,814.71:01:47:13
4,814.77:01:47:26
4,815.40:01:47:49
4,819.37:01:48:01
4,818.77:01:48:12
4,819.68:01:48:26
4,820.33:01:48:48
4,820.58:01:48:58
4,821.51:01:49:10
4,823.20:01:49:26
4,821.86:01:49:40
4,821.82:01:49:57
4,824.02:01:50:18
4,823.23:01:50:28
4,821.19:01:50:42
4,820.74:01:50:57
4,823.37:01:51:13
4,820.05:01:51:29
4,819.52:01:51:42
4,819.33:01:51:57
4,819.87:01:52:11
4,818.11:01:52:27
4,822.00:01:52:42
4,821.58:01:52:56
4,820.93:01:53:10
4,820.84:01:53:27
4,820.51:01:53:43
4,821.64:01:53:58
4,824.26:01:54:12
4,824.24:01:54:28
4,823.82:01:54:41
4,822.61:01:54:56
4,820.41:01:55:10
4,819.27:01:55:27
4,819.87:01:55:43
4,823.35:01:55:57
4,824.03:01:56:13
4,821.17:01:56:28
4,821.29:01:56:41
4,823.91:01:57:13
4,820.09:01:57:27
4,819.42:01:57:59
4,818.17:01:58:11
4,817.03:01:58:27
4,816.13:01:58:46
4,818.17:01:58:57
4,818.19:01:59:13
4,817.92:01:59:26
4,815.79:01:59:50
4,814.33:01:59:58
4,806.55:02:00:18
4,812.02:02:00:29
4,809.96:02:00:42
4,810.06:02:00:58
4,813.21:02:01:18
4,813.96:02:01:31
4,814.34:02:01:43
4,816.18:02:02:08
4,816.38:02:02:35
4,816.59:02:02:41
4,816.96:02:03:01
4,815.95:02:03:16
4,813.33:02:03:28
4,814.70:02:03:46
4,816.00:02:04:08
4,816.74:02:04:20
4,816.68:02:04:41
4,816.90:02:04:58
4,816.88:02:05:17
4,817.99:02:05:31
4,817.68:02:05:44
4,817.61:02:05:59
4,817.24:02:06:19
4,814.47:02:06:27
4,814.21:02:06:42
4,814.12:02:06:57
4,814.17:02:07:12
4,814.11:02:07:27
4,814.47:02:07:44
4,814.50:02:07:58
4,815.06:02:08:16
4,815.46:02:08:30
4,815.40:02:08:45
4,813.84:02:08:59
4,816.79:02:09:13
4,815.26:02:09:29
4,817.79:02:09:45
4,817.88:02:10:05
4,815.98:02:10:23
4,815.21:02:10:30
4,815.79:02:10:44
4,813.58:02:10:58
4,815.56:02:11:14
4,815.66:02:11:31
4,815.81:02:11:48
4,818.23:02:12:01
4,818.14:02:12:14
4,815.93:02:12:31
4,818.62:02:12:45
4,818.07:02:13:00
4,821.59:02:13:16
4,821.61:02:13:28
4,826.78:02:13:44
4,827.26:02:13:59
4,827.62:02:14:13
4,827.41:02:14:29
4,822.96:02:14:45
4,822.87:02:14:59
4,822.44:02:15:21
4,822.81:02:15:34
4,824.23:02:15:43
4,827.17:02:16:01
4,828.08:02:16:14
4,830.83:02:16:29
4,830.80:02:16:44
4,830.77:02:17:02
4,828.65:02:17:15
4,829.17:02:17:28
4,829.06:02:17:44
4,828.85:02:18:00
4,828.69:02:18:15
4,826.71:02:18:31
4,826.79:02:18:44
4,826.81:02:18:59
4,825.08:02:19:18
4,824.90:02:19:35
4,828.83:02:19:47
4,826.67:02:20:06
4,826.72:02:20:14
4,825.84:02:20:29
4,828.39:02:20:47
4,828.45:02:21:02
4,828.37:02:21:14
4,828.57:02:21:29
4,828.63:02:21:48
4,829.40:02:22:00
4,829.57:02:22:16
4,829.31:02:22:50
4,831.50:02:23:01
4,831.46:02:23:20
4,832.44:02:23:30
4,834.34:02:23:48
4,837.84:02:24:00
:02:24:15
4,839.42:02:27:10
4,839.28:02:27:20
4,838.95:02:27:34
4,842.58:02:27:48
4,841.41:02:28:04
4,841.58:02:28:26
4,841.63:02:28:38
4,841.75:02:28:50
4,841.69:02:29:01
4,841.75:02:29:20
4,838.97:02:29:32
4,839.52:02:29:56
4,839.16:02:30:09
:02:30:22
4,835.02:02:32:06
4,835.06:02:32:28
4,835.10:02:32:30
4,834.00:02:32:50
4,833.89:02:33:02
4,832.43:02:33:16
4,830.78:02:33:31
4,829.20:02:33:47
4,829.21:02:34:03
4,829.11:02:34:15
4,828.88:02:34:30
4,831.61:02:34:46
4,831.15:02:35:03
4,831.41:02:35:19
4,835.02:02:35:32
4,836.17:02:35:46
4,836.19:02:36:04
4,836.30:02:36:21
4,839.40:02:36:47
4,839.44:02:37:01
4,839.87:02:37:18
4,841.08:02:37:34
4,841.33:02:37:47
4,841.29:02:38:13
4,840.64:02:38:16
4,841.28:02:38:32
4,840.92:02:39:04
4,841.04:02:39:21
4,840.94:02:39:33
4,840.75:02:39:47
4,840.89:02:40:03
4,841.35:02:40:18
4,841.47:02:40:34
4,841.20:02:40:48
4,838.98:02:41:03
4,840.01:02:41:18
4,841.03:02:41:33
4,840.22:02:42:03
4,843.20:02:42:19
4,843.10:02:42:34
4,843.11:02:42:47
4,843.18:02:43:02
4,842.54:02:43:18
4,841.31:02:43:33
4,841.38:02:43:48
4,841.47:02:44:03
4,841.64:02:44:18
4,842.84:02:44:35
4,842.04:02:44:53
4,842.60:02:45:03
4,842.55:02:45:16
4,841.85:02:45:32
4,841.92:02:45:51
4,841.83:02:46:05
4,842.46:02:46:19
4,842.87:02:46:35
4,842.70:02:46:50
4,841.60:02:47:03
4,841.29:02:47:22
4,842.58:02:47:33
4,842.90:02:47:47
4,842.80:02:48:05
4,842.18:02:48:18
4,841.88:02:48:34
4,841.73:02:49:02
4,842.59:02:49:20
4,841.82:02:49:34
4,840.49:02:49:48
4,840.98:02:50:02
4,840.87:02:50:18
4,841.92:02:50:33
4,842.10:02:50:49
4,842.30:02:51:04
4,842.12:02:51:22
4,841.88:02:51:37
4,841.95:02:51:51
4,841.81:02:52:08
4,842.07:02:52:21
4,840.95:02:52:35
4,838.95:02:52:51
4,837.98:02:53:02
4,839.54:02:53:19
4,840.01:02:53:34
4,839.92:02:53:50
4,841.34:02:54:05
4,840.65:02:54:17
4,840.84:02:54:34
4,840.57:02:54:50
4,840.18:02:55:07
4,840.06:02:55:20
4,839.02:02:55:51
4,837.82:02:56:05
4,839.82:02:56:21
4,837.52:02:56:36
4,840.82:02:56:49
4,838.03:02:57:06
4,838.54:02:57:20
4,840.14:02:57:37
4,839.09:02:57:52
4,840.25:02:58:06
4,840.23:02:58:21
4,839.76:02:58:33
4,840.02:02:58:49
4,839.88:02:59:04
4,839.96:02:59:24
4,839.98:02:59:35
4,837.15:02:59:53
4,837.04:03:00:06
4,837.89:03:00:22
4,838.03:03:00:36
4,838.29:03:00:49
4,838.08:03:01:06
4,839.13:03:01:26
4,840.01:03:01:36
4,839.83:03:01:57
4,840.04:03:02:06
4,840.90:03:02:24
4,841.36:03:02:34
4,841.58:03:02:53
4,839.98:03:03:08
4,841.70:03:03:19
4,840.97:03:03:34
4,841.11:03:03:53
4,842.49:03:04:05
4,842.62:03:04:18
4,842.88:03:04:35
4,842.81:03:04:49
4,841.27:03:05:18
4,841.22:03:05:24
4,842.06:03:05:34
4,841.76:03:05:49
4,842.01:03:06:36
4,841.91:03:06:53
4,841.11:03:07:07
4,841.04:03:07:22
4,841.08:03:07:35
4,842.86:03:07:51
4,840.80:03:08:05
4,840.93:03:08:20
4,840.67:03:08:34
4,839.62:03:08:51
4,837.88:03:09:05
4,840.20:03:09:22
4,841.79:03:09:35
4,841.68:03:09:53
4,840.27:03:10:05
4,840.70:03:10:22
4,838.79:03:10:35
4,838.83:03:10:52
4,835.30:03:11:09
4,835.11:03:11:22
4,837.87:03:11:35
4,837.88:03:11:53
4,837.91:03:12:07
4,840.61:03:12:22
4,841.46:03:12:37
4,840.55:03:12:52
4,841.22:03:13:07
4,841.81:03:13:23
4,839.40:03:13:36
4,838.90:03:13:54
4,838.25:03:14:06
4,837.32:03:14:23
4,835.52:03:14:37
4,836.24:03:14:53
4,834.72:03:15:06
4,834.66:03:15:20
4,835.11:03:15:36
4,835.76:03:15:51
4,835.81:03:16:13
4,835.80:03:16:24
4,834.96:03:16:36
4,831.84:03:16:54
4,834.71:03:17:08
4,834.53:03:17:21
4,834.66:03:17:36
4,834.99:03:17:51
4,833.81:03:18:07
4,833.69:03:18:26
4,833.75:03:18:37
4,834.12:03:18:50
4,833.45:03:19:05
4,835.08:03:19:21
4,837.02:03:19:35
4,838.17:03:19:53
4,838.98:03:20:10
4,836.08:03:20:20
4,835.75:03:20:39
4,836.22:03:20:56
4,836.31:03:21:05
4,837.95:03:21:22
4,838.87:03:21:37
4,837.35:03:21:57
4,838.20:03:22:12
4,838.43:03:22:21
4,837.76:03:22:41
4,839.34:03:22:54
4,841.07:03:23:06
:03:24:26
4,832.84:04:18:59
4,837.23:09:15:24
4,841.11:09:15:42
4,834.53:09:16:00
4,838.04:09:16:10
4,839.50:09:16:25
4,836.27:09:16:38
4,836.48:09:17:12
4,832.69:09:17:30
4,825.97:09:17:42
4,828.00:09:17:56
4,825.92:09:18:11
4,821.39:09:18:30
4,818.84:09:18:39
4,819.75:09:18:54
4,819.12:09:19:29
4,817.37:09:20:00
4,817.49:09:20:11
4,822.72:09:20:27
4,821.64:09:20:38
4,825.47:09:20:54
4,826.33:09:21:12
4,823.82:09:21:26
4,822.25:09:22:02
4,824.95:09:22:26
4,824.83:09:22:42
4,825.37:09:23:10
4,824.67:09:23:39
4,825.81:09:24:11
4,825.96:09:24:40
4,821.21:09:24:59
4,822.42:09:25:29
4,820.85:09:25:58
4,823.19:09:26:24
4,826.35:09:26:46
4,822.91:09:26:55
4,826.37:09:27:19
4,824.64:09:27:41
4,826.91:09:28:11
4,827.17:09:28:44
4,827.20:09:29:14
4,830.10:09:29:45
4,830.37:09:29:56
4,830.62:09:30:11
4,831.88:09:30:30
4,834.87:09:30:40
4,837.87:09:30:56
4,839.14:09:31:12
4,839.94:09:31:31
4,840.95:09:31:41
4,841.00:09:31:56
4,837.17:09:32:10
4,838.24:09:32:31
4,842.11:09:32:48
4,842.79:09:32:56
4,841.30:09:33:10
4,841.53:09:33:33
4,842.06:09:33:44
4,841.78:09:34:01
4,841.88:09:34:15
4,841.61:09:34:29
4,841.83:09:34:43
4,841.51:09:34:57
4,843.19:09:35:09
4,844.87:09:35:26
4,845.49:09:35:49
4,845.40:09:35:59
4,844.61:09:36:18
4,841.74:09:36:36
4,841.51:09:36:43
4,841.54:09:36:55
4,842.08:09:37:12
4,843.87:09:37:26
4,844.76:09:37:43
4,845.85:09:37:58
4,846.12:09:38:12
4,845.60:09:38:25
4,844.72:09:38:50
4,844.82:09:38:58
4,842.11:09:39:21
4,841.92:09:39:36
4,843.80:09:39:55
4,844.48:09:40:17
4,840.53:09:40:34
4,844.07:09:40:49
4,845.04:09:41:17
4,845.26:09:41:27
4,842.97:09:41:55
4,843.46:09:42:17
4,843.47:09:42:27
4,846.23:09:42:57
4,846.33:09:43:46
4,843.76:09:44:01
4,847.02:09:44:12
4,846.97:09:44:29
4,846.34:09:44:42
4,847.13:09:45:25
4,847.00:09:45:40
4,846.36:09:45:57
4,847.38:09:46:12
4,846.57:09:46:34
4,846.48:09:46:51
4,842.52:09:48:26
4,841.94:09:48:46
4,841.18:09:49:01
4,843.57:09:49:13
4,838.64:09:49:28
4,839.15:09:49:45
4,841.83:09:50:00
4,841.43:09:50:12
4,842.47:09:51:11
4,842.72:09:51:33
4,840.15:09:51:51
4,840.28:09:52:00
4,843.22:09:52:14
4,842.59:09:52:26
4,840.08:09:52:41
4,841.03:09:52:56
4,840.96:09:53:17
4,842.01:09:53:29
4,839.37:09:53:41
4,839.38:09:53:55
4,840.20:09:54:37
4,841.36:09:54:49
4,844.57:09:55:02
4,840.86:10:11:52
4,841.12:10:11:57
4,841.02:10:12:48
4,841.25:10:12:58
4,841.26:10:13:12
4,841.33:10:13:30
4,841.82:10:13:43
4,841.35:10:13:57
4,841.50:10:14:11
4,841.75:10:14:27
4,840.96:10:14:48
4,843.06:10:14:59
4,839.85:10:15:13
4,843.02:10:15:29
4,843.01:10:15:44
4,840.62:10:15:58
4,840.65:10:16:13
4,840.83:10:16:30
4,843.01:10:16:47
4,842.80:10:16:58
4,843.01:10:17:13
4,842.99:10:17:29
4,843.23:10:17:45
4,843.02:10:18:15
4,841.00:10:18:27
4,840.74:10:18:43
4,840.81:10:18:57
4,840.86:10:19:12
4,841.00:10:19:34
4,841.17:10:19:42
4,841.91:10:19:59
4,839.63:10:20:13
4,837.36:10:20:33
4,839.35:10:20:43
4,839.28:10:21:05
4,839.23:10:21:14
4,839.32:10:21:39
4,839.17:10:21:51
4,839.20:10:22:03
4,838.01:10:22:15
4,837.90:10:22:28
4,837.82:10:22:44
4,837.84:10:22:59
4,836.69:10:23:15
4,836.12:10:23:33
4,836.29:10:23:45
4,836.42:10:23:58
4,834.81:10:24:16
4,830.82:10:24:30
4,830.85:10:24:43
4,831.12:10:25:00
4,832.71:10:25:12
4,832.11:10:25:30
4,832.14:10:25:46
4,832.06:10:26:01
4,831.86:10:26:14
4,831.73:10:26:28
4,831.56:10:26:51
4,830.55:10:27:02
4,829.17:10:27:23
4,827.62:10:27:32
4,825.91:10:27:53
4,828.62:10:28:02
4,828.47:10:28:15
4,827.35:10:28:31
4,828.60:10:28:53
4,826.83:10:29:05
4,827.09:10:29:18
4,827.07:10:29:30
4,828.45:10:29:54
4,828.92:10:30:06
4,828.57:10:30:19
4,828.61:10:30:31
4,828.56:10:30:55
4,829.52:10:31:07
4,829.50:10:31:20
4,829.36:10:31:32
4,829.54:10:31:44
4,829.43:10:31:59
4,829.34:10:32:17
4,826.42:10:32:29
4,827.44:10:32:54
4,826.37:10:33:06
4,828.53:10:33:18
4,828.51:10:33:31
4,828.53:10:33:45
4,827.57:10:34:10
4,826.54:10:34:22
4,826.19:10:34:34
4,825.48:10:34:46
4,825.53:10:34:59
4,825.42:10:35:23
4,825.60:10:35:35
4,824.47:10:35:47
4,823.90:10:35:59
4,823.56:10:36:15
4,821.53:10:36:30
4,821.74:10:36:44
4,822.84:10:36:58
4,822.80:10:37:14
4,822.48:10:37:30
4,822.50:10:37:44
4,822.37:10:38:07
4,824.58:10:38:18
4,825.59:10:38:41
4,824.64:10:38:52
4,826.83:10:39:03
4,828.02:10:39:15
4,828.18:10:39:40
4,828.13:10:39:52
4,828.26:10:40:04
4,827.23:10:40:16
4,826.47:10:40:28
4,826.59:10:40:44
4,827.35:10:41:00
4,828.02:10:41:13
4,828.59:10:41:29
4,828.75:10:41:45
4,830.42:10:42:02
4,831.83:10:42:17
4,832.87:10:42:33
4,832.16:10:42:44
4,831.93:10:43:00
4,831.84:10:43:20
4,831.98:10:43:39
4,831.86:10:43:50
4,831.93:10:44:01
4,830.85:10:44:15
4,831.99:10:44:31
4,832.21:10:44:48
4,830.77:10:45:00
4,830.98:10:45:14
4,833.31:10:45:31
4,833.40:10:45:51
4,831.59:10:46:00
4,831.85:10:46:20
4,831.89:10:46:32
4,830.70:10:46:45
4,830.06:10:47:09
4,831.31:10:47:21
4,831.94:10:47:34
4,831.15:10:47:46
4,831.33:10:48:06
4,831.48:10:48:14
4,831.40:10:48:31
4,830.81:10:49:04
4,831.29:10:49:16
4,831.03:10:49:40
4,831.01:10:49:52
4,831.09:10:50:04
4,831.14:10:50:17
4,831.63:10:50:42
4,831.99:10:50:54
4,831.74:10:51:06
4,833.70:10:51:19
4,833.65:10:51:31
4,834.08:10:51:55
4,834.23:10:52:07
4,834.14:10:52:19
4,833.99:10:52:32
4,834.14:10:52:46
4,833.76:10:52:59
4,833.75:10:53:14
4,833.79:10:53:40
4,833.56:10:53:52
4,833.58:10:54:04
4,833.77:10:54:16
4,834.82:10:54:40
4,834.84:10:54:52
4,833.57:10:55:04
4,834.66:10:55:16
4,834.50:10:55:41
4,834.04:10:56:05
4,835.30:10:56:17
4,835.32:10:56:29
4,835.88:10:56:54
4,835.93:10:57:06
4,835.85:10:57:18
4,836.95:10:57:42
